,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,hour,year,month,day,weekday,week_num,temp_f,d_low,d_high,d_avg,w_avg,wavg_to_davg_temp_diff
1544,2,0,0,2,14.76,18.18,93,6.0032,0,4,4,5,2011,4,10,6,14,59.0,70.0,59.0,63.541666666666664,52.541666666666664,-11.0
1545,2,0,0,2,14.76,18.18,93,6.0032,0,4,4,6,2011,4,10,6,14,59.0,70.0,59.0,63.541666666666664,52.541666666666664,-11.0
1546,2,0,0,2,14.76,18.18,100,6.0032,3,7,10,7,2011,4,10,6,14,59.0,70.0,59.0,63.541666666666664,52.541666666666664,-11.0
1547,2,0,0,2,15.58,19.695,94,6.0032,17,38,55,8,2011,4,10,6,14,60.0,70.0,59.0,63.541666666666664,52.541666666666664,-11.0
1548,2,0,0,2,15.58,19.695,94,8.9981,31,50,81,9,2011,4,10,6,14,60.0,70.0,59.0,63.541666666666664,52.541666666666664,-11.0
1549,2,0,0,2,16.4,20.455,87,0.0,69,81,150,10,2011,4,10,6,14,62.0,70.0,59.0,63.541666666666664,52.541666666666664,-11.0
1550,2,0,0,2,16.4,20.455,87,8.9981,93,109,202,11,2011,4,10,6,14,62.0,70.0,59.0,63.541666666666664,52.541666666666664,-11.0
1551,2,0,0,2,17.22,21.21,88,8.9981,94,136,230,12,2011,4,10,6,14,63.0,70.0,59.0,63.541666666666664,52.541666666666664,-11.0
1552,2,0,0,1,18.86,22.725,82,7.0015,121,142,263,13,2011,4,10,6,14,66.0,70.0,59.0,63.541666666666664,52.541666666666664,-11.0
1553,2,0,0,1,20.5,24.24,72,12.998,148,133,281,14,2011,4,10,6,14,69.0,70.0,59.0,63.541666666666664,52.541666666666664,-11.0
1554,2,0,0,1,20.5,24.24,77,15.0013,156,141,297,15,2011,4,10,6,14,69.0,70.0,59.0,63.541666666666664,52.541666666666664,-11.0
1555,2,0,0,2,21.32,25.0,72,11.0014,135,153,288,16,2011,4,10,6,14,70.0,70.0,59.0,63.541666666666664,52.541666666666664,-11.0
1556,2,0,0,2,21.32,25.0,72,12.998,84,152,236,17,2011,4,10,6,14,70.0,70.0,59.0,63.541666666666664,52.541666666666664,-11.0
1557,2,0,0,1,20.5,24.24,77,12.998,103,137,240,18,2011,4,10,6,14,69.0,70.0,59.0,63.541666666666664,52.541666666666664,-11.0
1558,2,0,0,1,20.5,24.24,77,12.998,47,84,131,19,2011,4,10,6,14,69.0,70.0,59.0,63.541666666666664,52.541666666666664,-11.0
1559,2,0,0,1,18.86,22.725,82,8.9981,21,71,92,20,2011,4,10,6,14,66.0,70.0,59.0,63.541666666666664,52.541666666666664,-11.0
1560,2,0,0,1,18.04,21.97,88,12.998,18,77,95,21,2011,4,10,6,14,64.0,70.0,59.0,63.541666666666664,52.541666666666664,-11.0
1561,2,0,0,1,18.04,21.97,94,16.9979,12,45,57,22,2011,4,10,6,14,64.0,70.0,59.0,63.541666666666664,52.541666666666664,-11.0
1562,2,0,0,1,18.86,22.725,88,23.9994,5,27,32,23,2011,4,10,6,14,66.0,70.0,59.0,63.541666666666664,52.541666666666664,-11.0
1563,2,0,1,1,19.68,23.485,88,22.0028,7,16,23,0,2011,4,11,0,15,67.0,87.0,66.0,75.91304347826087,52.541666666666664,-23.37137681159421
1564,2,0,1,1,18.86,22.725,94,19.0012,1,3,4,1,2011,4,11,0,15,66.0,87.0,66.0,75.91304347826087,52.541666666666664,-23.37137681159421
1565,2,0,1,1,18.86,22.725,94,19.0012,7,2,9,2,2011,4,11,0,15,66.0,87.0,66.0,75.91304347826087,52.541666666666664,-23.37137681159421
1566,2,0,1,1,18.86,22.725,94,12.998,0,1,1,4,2011,4,11,0,15,66.0,87.0,66.0,75.91304347826087,52.541666666666664,-23.37137681159421
1567,2,0,1,1,18.86,22.725,94,12.998,1,12,13,5,2011,4,11,0,15,66.0,87.0,66.0,75.91304347826087,52.541666666666664,-23.37137681159421
1568,2,0,1,2,18.86,22.725,100,15.0013,2,59,61,6,2011,4,11,0,15,66.0,87.0,66.0,75.91304347826087,52.541666666666664,-23.37137681159421
1569,2,0,1,2,20.5,24.24,88,15.0013,12,164,176,7,2011,4,11,0,15,69.0,87.0,66.0,75.91304347826087,52.541666666666664,-23.37137681159421
1570,2,0,1,2,21.32,25.0,88,19.0012,28,286,314,8,2011,4,11,0,15,70.0,87.0,66.0,75.91304347826087,52.541666666666664,-23.37137681159421
1571,2,0,1,2,22.96,26.515,83,19.0012,33,132,165,9,2011,4,11,0,15,73.0,87.0,66.0,75.91304347826087,52.541666666666664,-23.37137681159421
1572,2,0,1,2,22.96,26.515,83,19.9995,41,55,96,10,2011,4,11,0,15,73.0,87.0,66.0,75.91304347826087,52.541666666666664,-23.37137681159421
1573,2,0,1,2,24.6,29.545,73,19.9995,45,59,104,11,2011,4,11,0,15,76.0,87.0,66.0,75.91304347826087,52.541666666666664,-23.37137681159421
1574,2,0,1,2,24.6,29.545,73,22.0028,37,97,134,12,2011,4,11,0,15,76.0,87.0,66.0,75.91304347826087,52.541666666666664,-23.37137681159421
1575,2,0,1,2,26.24,30.305,69,27.9993,62,77,139,13,2011,4,11,0,15,79.0,87.0,66.0,75.91304347826087,52.541666666666664,-23.37137681159421
1576,2,0,1,2,29.52,33.335,54,23.9994,60,85,145,14,2011,4,11,0,15,85.0,87.0,66.0,75.91304347826087,52.541666666666664,-23.37137681159421
1577,2,0,1,1,30.34,33.335,48,35.0008,56,85,141,15,2011,4,11,0,15,87.0,87.0,66.0,75.91304347826087,52.541666666666664,-23.37137681159421
1578,2,0,1,1,30.34,33.335,48,35.0008,73,162,235,16,2011,4,11,0,15,87.0,87.0,66.0,75.91304347826087,52.541666666666664,-23.37137681159421
1579,2,0,1,1,30.34,33.335,48,35.0008,100,352,452,17,2011,4,11,0,15,87.0,87.0,66.0,75.91304347826087,52.541666666666664,-23.37137681159421
1580,2,0,1,1,29.52,33.335,51,26.0027,93,290,383,18,2011,4,11,0,15,85.0,87.0,66.0,75.91304347826087,52.541666666666664,-23.37137681159421
1581,2,0,1,1,29.52,33.335,51,30.0026,73,211,284,19,2011,4,11,0,15,85.0,87.0,66.0,75.91304347826087,52.541666666666664,-23.37137681159421
1582,2,0,1,1,27.88,31.82,57,35.0008,44,122,166,20,2011,4,11,0,15,82.0,87.0,66.0,75.91304347826087,52.541666666666664,-23.37137681159421
1583,2,0,1,1,27.06,31.06,61,16.9979,39,119,158,21,2011,4,11,0,15,81.0,87.0,66.0,75.91304347826087,52.541666666666664,-23.37137681159421
1584,2,0,1,2,26.24,31.06,50,19.0012,25,66,91,22,2011,4,11,0,15,79.0,87.0,66.0,75.91304347826087,52.541666666666664,-23.37137681159421
1585,2,0,1,3,23.78,27.275,60,0.0,16,38,54,23,2011,4,11,0,15,75.0,87.0,66.0,75.91304347826087,52.541666666666664,-23.37137681159421
1586,2,0,1,2,25.42,31.06,50,7.0015,11,13,24,0,2011,4,12,1,15,78.0,78.0,62.0,69.04166666666667,52.541666666666664,-16.500000000000007
1587,2,0,1,2,25.42,31.06,50,6.0032,6,7,13,1,2011,4,12,1,15,78.0,78.0,62.0,69.04166666666667,52.541666666666664,-16.500000000000007
1588,2,0,1,2,24.6,31.06,53,8.9981,7,7,14,2,2011,4,12,1,15,76.0,78.0,62.0,69.04166666666667,52.541666666666664,-16.500000000000007
1589,2,0,1,2,23.78,27.275,56,8.9981,0,1,1,3,2011,4,12,1,15,75.0,78.0,62.0,69.04166666666667,52.541666666666664,-16.500000000000007
1590,2,0,1,2,22.96,26.515,64,8.9981,4,2,6,4,2011,4,12,1,15,73.0,78.0,62.0,69.04166666666667,52.541666666666664,-16.500000000000007
1591,2,0,1,2,22.14,25.76,68,8.9981,1,15,16,5,2011,4,12,1,15,72.0,78.0,62.0,69.04166666666667,52.541666666666664,-16.500000000000007
1592,2,0,1,2,22.14,25.76,68,19.0012,3,55,58,6,2011,4,12,1,15,72.0,78.0,62.0,69.04166666666667,52.541666666666664,-16.500000000000007
1593,2,0,1,2,22.14,25.76,68,15.0013,12,177,189,7,2011,4,12,1,15,72.0,78.0,62.0,69.04166666666667,52.541666666666664,-16.500000000000007
1594,2,0,1,3,19.68,23.485,88,26.0027,15,211,226,8,2011,4,12,1,15,67.0,78.0,62.0,69.04166666666667,52.541666666666664,-16.500000000000007
1595,2,0,1,3,18.86,22.725,94,32.9975,4,50,54,9,2011,4,12,1,15,66.0,78.0,62.0,69.04166666666667,52.541666666666664,-16.500000000000007
1596,2,0,1,3,20.5,24.24,82,27.9993,6,34,40,10,2011,4,12,1,15,69.0,78.0,62.0,69.04166666666667,52.541666666666664,-16.500000000000007
1597,2,0,1,1,21.32,25.0,77,23.9994,11,38,49,11,2011,4,12,1,15,70.0,78.0,62.0,69.04166666666667,52.541666666666664,-16.500000000000007
1598,2,0,1,2,22.96,26.515,64,31.0009,9,83,92,12,2011,4,12,1,15,73.0,78.0,62.0,69.04166666666667,52.541666666666664,-16.500000000000007
1599,2,0,1,3,22.14,25.76,68,19.0012,22,84,106,13,2011,4,12,1,15,72.0,78.0,62.0,69.04166666666667,52.541666666666664,-16.500000000000007
1600,2,0,1,2,20.5,24.24,82,19.0012,16,28,44,14,2011,4,12,1,15,69.0,78.0,62.0,69.04166666666667,52.541666666666664,-16.500000000000007
1601,2,0,1,2,19.68,23.485,77,35.0008,24,54,78,15,2011,4,12,1,15,67.0,78.0,62.0,69.04166666666667,52.541666666666664,-16.500000000000007
1602,2,0,1,2,19.68,23.485,77,26.0027,19,80,99,16,2011,4,12,1,15,67.0,78.0,62.0,69.04166666666667,52.541666666666664,-16.500000000000007
1603,2,0,1,3,18.04,21.97,77,15.0013,29,262,291,17,2011,4,12,1,15,64.0,78.0,62.0,69.04166666666667,52.541666666666664,-16.500000000000007
1604,2,0,1,3,18.04,21.97,77,15.0013,21,203,224,18,2011,4,12,1,15,64.0,78.0,62.0,69.04166666666667,52.541666666666664,-16.500000000000007
1605,2,0,1,2,17.22,21.21,82,19.0012,3,127,130,19,2011,4,12,1,15,63.0,78.0,62.0,69.04166666666667,52.541666666666664,-16.500000000000007
1606,2,0,1,2,17.22,21.21,82,19.0012,9,94,103,20,2011,4,12,1,15,63.0,78.0,62.0,69.04166666666667,52.541666666666664,-16.500000000000007
1607,2,0,1,2,17.22,21.21,82,12.998,10,74,84,21,2011,4,12,1,15,63.0,78.0,62.0,69.04166666666667,52.541666666666664,-16.500000000000007
1608,2,0,1,2,16.4,20.455,94,19.9995,7,47,54,22,2011,4,12,1,15,62.0,78.0,62.0,69.04166666666667,52.541666666666664,-16.500000000000007
1609,2,0,1,2,16.4,20.455,94,16.9979,8,31,39,23,2011,4,12,1,15,62.0,78.0,62.0,69.04166666666667,52.541666666666664,-16.500000000000007
1610,2,0,1,2,16.4,20.455,100,19.9995,3,12,15,0,2011,4,13,2,15,62.0,66.0,59.0,62.5,52.541666666666664,-9.958333333333336
1611,2,0,1,2,16.4,20.455,100,19.9995,0,1,1,1,2011,4,13,2,15,62.0,66.0,59.0,62.5,52.541666666666664,-9.958333333333336
1612,2,0,1,3,16.4,20.455,100,19.9995,0,2,2,2,2011,4,13,2,15,62.0,66.0,59.0,62.5,52.541666666666664,-9.958333333333336
1613,2,0,1,3,16.4,20.455,94,22.0028,0,2,2,3,2011,4,13,2,15,62.0,66.0,59.0,62.5,52.541666666666664,-9.958333333333336
1614,2,0,1,3,16.4,20.455,94,22.0028,1,2,3,4,2011,4,13,2,15,62.0,66.0,59.0,62.5,52.541666666666664,-9.958333333333336
1615,2,0,1,3,15.58,19.695,94,16.9979,1,4,5,5,2011,4,13,2,15,60.0,66.0,59.0,62.5,52.541666666666664,-9.958333333333336
1616,2,0,1,3,15.58,19.695,94,15.0013,1,33,34,6,2011,4,13,2,15,60.0,66.0,59.0,62.5,52.541666666666664,-9.958333333333336
1617,2,0,1,3,14.76,17.425,100,15.0013,3,67,70,7,2011,4,13,2,15,59.0,66.0,59.0,62.5,52.541666666666664,-9.958333333333336
1618,2,0,1,3,15.58,19.695,94,12.998,6,158,164,8,2011,4,13,2,15,60.0,66.0,59.0,62.5,52.541666666666664,-9.958333333333336
1619,2,0,1,2,15.58,19.695,94,15.0013,2,63,65,9,2011,4,13,2,15,60.0,66.0,59.0,62.5,52.541666666666664,-9.958333333333336
1620,2,0,1,2,16.4,20.455,87,12.998,4,42,46,10,2011,4,13,2,15,62.0,66.0,59.0,62.5,52.541666666666664,-9.958333333333336
1621,2,0,1,2,17.22,21.21,82,12.998,4,57,61,11,2011,4,13,2,15,63.0,66.0,59.0,62.5,52.541666666666664,-9.958333333333336
1622,2,0,1,3,17.22,21.21,82,16.9979,12,83,95,12,2011,4,13,2,15,63.0,66.0,59.0,62.5,52.541666666666664,-9.958333333333336
1623,2,0,1,2,18.04,21.97,77,12.998,6,55,61,13,2011,4,13,2,15,64.0,66.0,59.0,62.5,52.541666666666664,-9.958333333333336
1624,2,0,1,2,17.22,21.21,77,16.9979,24,82,106,14,2011,4,13,2,15,63.0,66.0,59.0,62.5,52.541666666666664,-9.958333333333336
1625,2,0,1,2,18.04,21.97,72,19.0012,12,69,81,15,2011,4,13,2,15,64.0,66.0,59.0,62.5,52.541666666666664,-9.958333333333336
1626,2,0,1,1,18.86,22.725,67,19.0012,23,119,142,16,2011,4,13,2,15,66.0,66.0,59.0,62.5,52.541666666666664,-9.958333333333336
1627,2,0,1,1,18.86,22.725,67,19.9995,25,284,309,17,2011,4,13,2,15,66.0,66.0,59.0,62.5,52.541666666666664,-9.958333333333336
1628,2,0,1,1,18.04,21.97,62,26.0027,28,293,321,18,2011,4,13,2,15,64.0,66.0,59.0,62.5,52.541666666666664,-9.958333333333336
1629,2,0,1,1,18.04,21.97,62,16.9979,15,160,175,19,2011,4,13,2,15,64.0,66.0,59.0,62.5,52.541666666666664,-9.958333333333336
1630,2,0,1,1,18.04,21.97,62,16.9979,7,119,126,20,2011,4,13,2,15,64.0,66.0,59.0,62.5,52.541666666666664,-9.958333333333336
1631,2,0,1,1,17.22,21.21,67,11.0014,17,100,117,21,2011,4,13,2,15,63.0,66.0,59.0,62.5,52.541666666666664,-9.958333333333336
1632,2,0,1,1,17.22,21.21,67,12.998,10,89,99,22,2011,4,13,2,15,63.0,66.0,59.0,62.5,52.541666666666664,-9.958333333333336
1633,2,0,1,1,16.4,20.455,71,8.9981,5,57,62,23,2011,4,13,2,15,62.0,66.0,59.0,62.5,52.541666666666664,-9.958333333333336
1634,2,0,1,1,15.58,19.695,76,8.9981,3,18,21,0,2011,4,14,3,15,60.0,76.0,57.0,66.41666666666667,52.541666666666664,-13.875000000000007
1635,2,0,1,1,15.58,19.695,76,15.0013,1,9,10,1,2011,4,14,3,15,60.0,76.0,57.0,66.41666666666667,52.541666666666664,-13.875000000000007
1636,2,0,1,1,14.76,17.425,76,8.9981,0,3,3,2,2011,4,14,3,15,59.0,76.0,57.0,66.41666666666667,52.541666666666664,-13.875000000000007
1637,2,0,1,1,13.94,16.665,81,8.9981,0,2,2,3,2011,4,14,3,15,57.0,76.0,57.0,66.41666666666667,52.541666666666664,-13.875000000000007
1638,2,0,1,1,13.94,18.18,76,0.0,1,8,9,4,2011,4,14,3,15,57.0,76.0,57.0,66.41666666666667,52.541666666666664,-13.875000000000007
1639,2,0,1,1,13.94,17.425,76,6.0032,2,12,14,5,2011,4,14,3,15,57.0,76.0,57.0,66.41666666666667,52.541666666666664,-13.875000000000007
1640,2,0,1,1,13.94,17.425,76,7.0015,4,66,70,6,2011,4,14,3,15,57.0,76.0,57.0,66.41666666666667,52.541666666666664,-13.875000000000007
1641,2,0,1,1,15.58,19.695,66,0.0,11,182,193,7,2011,4,14,3,15,60.0,76.0,57.0,66.41666666666667,52.541666666666664,-13.875000000000007
1642,2,0,1,1,17.22,21.21,58,11.0014,21,316,337,8,2011,4,14,3,15,63.0,76.0,57.0,66.41666666666667,52.541666666666664,-13.875000000000007
1643,2,0,1,1,18.86,22.725,51,8.9981,18,152,170,9,2011,4,14,3,15,66.0,76.0,57.0,66.41666666666667,52.541666666666664,-13.875000000000007
1644,2,0,1,1,20.5,24.24,51,12.998,21,68,89,10,2011,4,14,3,15,69.0,76.0,57.0,66.41666666666667,52.541666666666664,-13.875000000000007
1645,2,0,1,1,21.32,25.0,45,11.0014,28,87,115,11,2011,4,14,3,15,70.0,76.0,57.0,66.41666666666667,52.541666666666664,-13.875000000000007
1646,2,0,1,1,22.14,25.76,42,8.9981,35,110,145,12,2011,4,14,3,15,72.0,76.0,57.0,66.41666666666667,52.541666666666664,-13.875000000000007
1647,2,0,1,1,22.96,26.515,37,15.0013,38,121,159,13,2011,4,14,3,15,73.0,76.0,57.0,66.41666666666667,52.541666666666664,-13.875000000000007
1648,2,0,1,1,22.96,26.515,35,6.0032,36,101,137,14,2011,4,14,3,15,73.0,76.0,57.0,66.41666666666667,52.541666666666664,-13.875000000000007
1649,2,0,1,1,24.6,31.06,31,6.0032,57,85,142,15,2011,4,14,3,15,76.0,76.0,57.0,66.41666666666667,52.541666666666664,-13.875000000000007
1650,2,0,1,1,24.6,30.305,26,7.0015,49,153,202,16,2011,4,14,3,15,76.0,76.0,57.0,66.41666666666667,52.541666666666664,-13.875000000000007
1651,2,0,1,1,24.6,30.305,28,0.0,50,338,388,17,2011,4,14,3,15,76.0,76.0,57.0,66.41666666666667,52.541666666666664,-13.875000000000007
1652,2,0,1,1,22.96,26.515,30,0.0,47,290,337,18,2011,4,14,3,15,73.0,76.0,57.0,66.41666666666667,52.541666666666664,-13.875000000000007
1653,2,0,1,1,22.14,25.76,32,0.0,37,222,259,19,2011,4,14,3,15,72.0,76.0,57.0,66.41666666666667,52.541666666666664,-13.875000000000007
1654,2,0,1,1,20.5,24.24,51,12.998,22,147,169,20,2011,4,14,3,15,69.0,76.0,57.0,66.41666666666667,52.541666666666664,-13.875000000000007
1655,2,0,1,1,18.86,22.725,63,8.9981,19,126,145,21,2011,4,14,3,15,66.0,76.0,57.0,66.41666666666667,52.541666666666664,-13.875000000000007
1656,2,0,1,1,19.68,23.485,55,7.0015,22,82,104,22,2011,4,14,3,15,67.0,76.0,57.0,66.41666666666667,52.541666666666664,-13.875000000000007
1657,2,0,1,1,18.86,22.725,59,7.0015,7,40,47,23,2011,4,14,3,15,66.0,76.0,57.0,66.41666666666667,52.541666666666664,-13.875000000000007
1658,2,1,0,1,18.04,21.97,67,0.0,6,21,27,0,2011,4,15,4,15,64.0,72.0,59.0,65.04166666666667,52.541666666666664,-12.500000000000007
1659,2,1,0,1,18.04,21.97,62,0.0,6,9,15,1,2011,4,15,4,15,64.0,72.0,59.0,65.04166666666667,52.541666666666664,-12.500000000000007
1660,2,1,0,1,16.4,20.455,76,0.0,8,10,18,2,2011,4,15,4,15,62.0,72.0,59.0,65.04166666666667,52.541666666666664,-12.500000000000007
1661,2,1,0,1,16.4,20.455,76,0.0,0,3,3,3,2011,4,15,4,15,62.0,72.0,59.0,65.04166666666667,52.541666666666664,-12.500000000000007
1662,2,1,0,1,15.58,19.695,82,6.0032,0,3,3,4,2011,4,15,4,15,60.0,72.0,59.0,65.04166666666667,52.541666666666664,-12.500000000000007
1663,2,1,0,1,14.76,18.18,81,7.0015,2,11,13,5,2011,4,15,4,15,59.0,72.0,59.0,65.04166666666667,52.541666666666664,-12.500000000000007
1664,2,1,0,1,14.76,18.18,81,6.0032,5,42,47,6,2011,4,15,4,15,59.0,72.0,59.0,65.04166666666667,52.541666666666664,-12.500000000000007
1665,2,1,0,1,16.4,20.455,71,11.0014,10,139,149,7,2011,4,15,4,15,62.0,72.0,59.0,65.04166666666667,52.541666666666664,-12.500000000000007
1666,2,1,0,1,18.04,21.97,62,19.9995,21,279,300,8,2011,4,15,4,15,64.0,72.0,59.0,65.04166666666667,52.541666666666664,-12.500000000000007
1667,2,1,0,1,20.5,24.24,55,12.998,16,162,178,9,2011,4,15,4,15,69.0,72.0,59.0,65.04166666666667,52.541666666666664,-12.500000000000007
1668,2,1,0,1,20.5,24.24,55,12.998,31,91,122,10,2011,4,15,4,15,69.0,72.0,59.0,65.04166666666667,52.541666666666664,-12.500000000000007
1669,2,1,0,1,21.32,25.0,55,12.998,41,95,136,11,2011,4,15,4,15,70.0,72.0,59.0,65.04166666666667,52.541666666666664,-12.500000000000007
1670,2,1,0,1,21.32,25.0,55,19.0012,45,155,200,12,2011,4,15,4,15,70.0,72.0,59.0,65.04166666666667,52.541666666666664,-12.500000000000007
1671,2,1,0,1,22.14,25.76,52,16.9979,47,133,180,13,2011,4,15,4,15,72.0,72.0,59.0,65.04166666666667,52.541666666666664,-12.500000000000007
1672,2,1,0,1,22.14,25.76,52,16.9979,57,106,163,14,2011,4,15,4,15,72.0,72.0,59.0,65.04166666666667,52.541666666666664,-12.500000000000007
1673,2,1,0,1,22.14,25.76,52,30.0026,50,112,162,15,2011,4,15,4,15,72.0,72.0,59.0,65.04166666666667,52.541666666666664,-12.500000000000007
1674,2,1,0,1,21.32,25.0,55,32.9975,70,173,243,16,2011,4,15,4,15,70.0,72.0,59.0,65.04166666666667,52.541666666666664,-12.500000000000007
1675,2,1,0,2,20.5,24.24,63,26.0027,64,267,331,17,2011,4,15,4,15,69.0,72.0,59.0,65.04166666666667,52.541666666666664,-12.500000000000007
1676,2,1,0,2,18.86,22.725,67,26.0027,47,216,263,18,2011,4,15,4,15,66.0,72.0,59.0,65.04166666666667,52.541666666666664,-12.500000000000007
1677,2,1,0,1,17.22,21.21,77,26.0027,41,168,209,19,2011,4,15,4,15,63.0,72.0,59.0,65.04166666666667,52.541666666666664,-12.500000000000007
1678,2,1,0,2,16.4,20.455,76,22.0028,26,92,118,20,2011,4,15,4,15,62.0,72.0,59.0,65.04166666666667,52.541666666666664,-12.500000000000007
1679,2,1,0,2,16.4,20.455,76,19.9995,25,77,102,21,2011,4,15,4,15,62.0,72.0,59.0,65.04166666666667,52.541666666666664,-12.500000000000007
1680,2,1,0,2,15.58,19.695,82,26.0027,16,64,80,22,2011,4,15,4,15,60.0,72.0,59.0,65.04166666666667,52.541666666666664,-12.500000000000007
1681,2,1,0,2,14.76,17.425,81,12.998,8,56,64,23,2011,4,15,4,15,59.0,72.0,59.0,65.04166666666667,52.541666666666664,-12.500000000000007
1682,2,0,0,2,14.76,17.425,81,15.0013,7,36,43,0,2011,4,16,5,15,59.0,70.0,59.0,63.875,52.541666666666664,-11.333333333333336
1683,2,0,0,2,14.76,16.665,87,19.0012,5,28,33,1,2011,4,16,5,15,59.0,70.0,59.0,63.875,52.541666666666664,-11.333333333333336
1684,2,0,0,2,14.76,17.425,87,8.9981,5,19,24,2,2011,4,16,5,15,59.0,70.0,59.0,63.875,52.541666666666664,-11.333333333333336
1685,2,0,0,2,14.76,17.425,87,11.0014,5,9,14,3,2011,4,16,5,15,59.0,70.0,59.0,63.875,52.541666666666664,-11.333333333333336
1686,2,0,0,2,14.76,17.425,87,15.0013,1,4,5,4,2011,4,16,5,15,59.0,70.0,59.0,63.875,52.541666666666664,-11.333333333333336
1687,2,0,0,2,15.58,19.695,87,19.0012,1,3,4,5,2011,4,16,5,15,60.0,70.0,59.0,63.875,52.541666666666664,-11.333333333333336
1688,2,0,0,3,16.4,20.455,82,22.0028,1,9,10,6,2011,4,16,5,15,62.0,70.0,59.0,63.875,52.541666666666664,-11.333333333333336
1689,2,0,0,2,16.4,20.455,82,27.9993,3,18,21,7,2011,4,16,5,15,62.0,70.0,59.0,63.875,52.541666666666664,-11.333333333333336
1690,2,0,0,3,16.4,20.455,87,23.9994,7,38,45,8,2011,4,16,5,15,62.0,70.0,59.0,63.875,52.541666666666664,-11.333333333333336
1691,2,0,0,3,16.4,20.455,100,19.9995,2,27,29,9,2011,4,16,5,15,62.0,70.0,59.0,63.875,52.541666666666664,-11.333333333333336
1692,2,0,0,3,17.22,21.21,94,26.0027,1,21,22,10,2011,4,16,5,15,63.0,70.0,59.0,63.875,52.541666666666664,-11.333333333333336
1693,2,0,0,3,17.22,21.21,94,30.0026,4,27,31,11,2011,4,16,5,15,63.0,70.0,59.0,63.875,52.541666666666664,-11.333333333333336
1694,2,0,0,2,18.86,22.725,88,39.0007,6,26,32,12,2011,4,16,5,15,66.0,70.0,59.0,63.875,52.541666666666664,-11.333333333333336
1695,2,0,0,3,18.86,22.725,94,35.0008,9,49,58,13,2011,4,16,5,15,66.0,70.0,59.0,63.875,52.541666666666664,-11.333333333333336
1696,2,0,0,3,21.32,25.0,83,39.0007,14,49,63,14,2011,4,16,5,15,70.0,70.0,59.0,63.875,52.541666666666664,-11.333333333333336
1697,2,0,0,3,21.32,25.0,83,39.0007,16,62,78,15,2011,4,16,5,15,70.0,70.0,59.0,63.875,52.541666666666664,-11.333333333333336
1698,2,0,0,3,20.5,24.24,88,31.0009,6,27,33,16,2011,4,16,5,15,69.0,70.0,59.0,63.875,52.541666666666664,-11.333333333333336
1699,2,0,0,3,20.5,24.24,88,39.0007,1,14,15,17,2011,4,16,5,15,69.0,70.0,59.0,63.875,52.541666666666664,-11.333333333333336
1700,2,0,0,2,20.5,24.24,94,26.0027,6,32,38,18,2011,4,16,5,15,69.0,70.0,59.0,63.875,52.541666666666664,-11.333333333333336
1701,2,0,0,2,21.32,25.0,94,27.9993,9,62,71,19,2011,4,16,5,15,70.0,70.0,59.0,63.875,52.541666666666664,-11.333333333333336
1702,2,0,0,3,18.04,21.97,94,15.0013,4,49,53,20,2011,4,16,5,15,64.0,70.0,59.0,63.875,52.541666666666664,-11.333333333333336
1703,2,0,0,2,18.04,21.97,94,0.0,1,13,14,21,2011,4,16,5,15,64.0,70.0,59.0,63.875,52.541666666666664,-11.333333333333336
1704,2,0,0,3,17.22,21.21,100,0.0,2,22,24,22,2011,4,16,5,15,63.0,70.0,59.0,63.875,52.541666666666664,-11.333333333333336
1705,2,0,0,2,18.04,21.97,77,19.0012,5,30,35,23,2011,4,16,5,15,64.0,70.0,59.0,63.875,52.541666666666664,-11.333333333333336
1706,2,0,0,2,18.04,21.97,77,19.0012,4,29,33,0,2011,4,17,6,15,64.0,73.0,59.0,65.75,52.541666666666664,-13.208333333333336
1707,2,0,0,1,17.22,21.21,67,15.0013,6,25,31,1,2011,4,17,6,15,63.0,73.0,59.0,65.75,52.541666666666664,-13.208333333333336
1708,2,0,0,1,16.4,20.455,62,12.998,4,25,29,2,2011,4,17,6,15,62.0,73.0,59.0,65.75,52.541666666666664,-13.208333333333336
1709,2,0,0,1,16.4,20.455,66,8.9981,12,13,25,3,2011,4,17,6,15,62.0,73.0,59.0,65.75,52.541666666666664,-13.208333333333336
1710,2,0,0,1,14.76,18.18,76,7.0015,2,5,7,4,2011,4,17,6,15,59.0,73.0,59.0,65.75,52.541666666666664,-13.208333333333336
1711,2,0,0,1,14.76,17.425,71,11.0014,2,1,3,5,2011,4,17,6,15,59.0,73.0,59.0,65.75,52.541666666666664,-13.208333333333336
1712,2,0,0,1,14.76,15.91,66,30.0026,3,5,8,6,2011,4,17,6,15,59.0,73.0,59.0,65.75,52.541666666666664,-13.208333333333336
1713,2,0,0,1,14.76,16.665,50,23.9994,2,14,16,7,2011,4,17,6,15,59.0,73.0,59.0,65.75,52.541666666666664,-13.208333333333336
1714,2,0,0,1,15.58,19.695,46,26.0027,7,36,43,8,2011,4,17,6,15,60.0,73.0,59.0,65.75,52.541666666666664,-13.208333333333336
1715,2,0,0,1,16.4,20.455,43,19.0012,31,71,102,9,2011,4,17,6,15,62.0,73.0,59.0,65.75,52.541666666666664,-13.208333333333336
1716,2,0,0,1,17.22,21.21,44,30.0026,91,120,211,10,2011,4,17,6,15,63.0,73.0,59.0,65.75,52.541666666666664,-13.208333333333336
